ID,START TIME,END TIME,AREA ID,AREA NAME,HOUSE ID,HOUSE NAME,TYPE
6682,2016-11-10 13:55:42.663725,2016-11-10 15:57:03.800000,3,Hoffman Terrace,135,2524 E Roma Ave,HOUSE,
6743,2016-11-10 20:15:55.362004,2016-11-10 23:04:38.072000,3,Hoffman Terrace,169,2530 E Glenrosa Ave,HOUSE,
6684,2016-11-10 13:55:50.677210,2016-11-10 16:23:11.241000,3,Hoffman Terrace,137,2507 E Roma Ave,HOUSE,
6707,2016-11-10 14:54:30.717371,2016-11-10 18:50:06.985000,3,Hoffman Terrace,207,2536 E Monterosa St,HOUSE,
6695,2016-11-10 13:56:56.885966,2016-11-10 16:27:51.664000,3,Hoffman Terrace,197,2503 E Devonshire Ave,HOUSE,
6740,2016-11-10 20:15:37.490303,2016-11-10 21:16:04.875000,3,Hoffman Terrace,167,2520 E Glenrosa Ave,HOUSE,
6698,2016-11-10 13:57:08.519586,2016-11-10 16:29:14.114000,3,Hoffman Terrace,205,2520 E Monterosa St,HOUSE,
6714,2016-11-10 16:28:16.134664,2016-11-10 18:51:11.920000,3,Hoffman Terrace,200,2523 E Devonshire Ave,HOUSE,
6691,2016-11-10 13:56:32.842211,2016-11-10 16:36:53.650000,3,Hoffman Terrace,191,2508 E Devonshire Ave,HOUSE,
6710,2016-11-10 15:06:34.372046,2016-11-10 16:49:13.910000,3,Hoffman Terrace,139,2519 E Roma Ave,HOUSE,
6742,2016-11-10 20:15:50.959552,2016-11-10 23:04:41.489000,3,Hoffman Terrace,168,2524 E Glenrosa Ave,HOUSE,
6699,2016-11-10 13:57:14.547903,2016-11-10 16:53:11.085000,3,Hoffman Terrace,206,2524 E Monterosa St,HOUSE,
6697,2016-11-10 13:57:05.189188,2016-11-10 16:54:30.481000,3,Hoffman Terrace,198,2507 E Devonshire Ave,HOUSE,
6761,2016-11-13 01:36:28.539516,2016-11-13 03:24:08.548000,10,Orange Valley 2,551,4926 East Weldon Avenue,HOUSE,
6690,2016-11-10 13:56:24.710294,2016-11-10 17:08:53.939000,3,Hoffman Terrace,190,2504 E Devonshire Ave,HOUSE,
6769,2016-11-13 03:24:15.764338,2016-11-13 06:15:35.128000,10,Orange Valley 2,552,3641 North 49th Place,HOUSE,
6686,2016-11-10 13:55:58.612972,2016-11-10 17:28:57.826000,3,Hoffman Terrace,144,2514 E Turney Ave,HOUSE,
6731,2016-11-10 18:54:14.295534,2016-11-10 21:20:34.850000,3,Hoffman Terrace,195,2540 E Devonshire Ave,HOUSE,
6750,2016-11-10 21:18:23.270590,2016-11-10 23:15:36.878000,3,Hoffman Terrace,165,2535 E Montecito Ave,HOUSE,
6712,2016-11-10 15:18:56.489474,2016-11-10 18:56:50.354000,3,Hoffman Terrace,156,2524 E Montecito Ave,HOUSE,
6700,2016-11-10 13:57:28.806309,2016-11-10 17:40:02.158000,3,Hoffman Terrace,209,2507 E Monterosa St,HOUSE,
6701,2016-11-10 13:57:33.305943,2016-11-10 17:40:10.525000,3,Hoffman Terrace,210,2513 E Monterosa St,HOUSE,
6775,2016-11-13 04:25:25.876128,2016-11-13 06:48:04.206000,10,Orange Valley 2,554,4922 East Clarendon Avenue,HOUSE,
6702,2016-11-10 13:57:36.383789,2016-11-10 17:40:14.208000,3,Hoffman Terrace,211,2519 E Monterosa St,HOUSE,
6703,2016-11-10 13:57:40.453769,2016-11-10 17:40:17.680000,3,Hoffman Terrace,212,2523 E Monterosa St,HOUSE,
6747,2016-11-10 21:16:09.491759,2016-11-10 23:15:40.415000,3,Hoffman Terrace,163,2523 E Montecito Ave,HOUSE,
6716,2016-11-10 16:37:17.227981,2016-11-10 19:01:24.474000,3,Hoffman Terrace,182,2507 E Heatherbrae Dr,HOUSE,
6727,2016-11-10 17:46:22.435824,2016-11-10 21:20:38.048000,3,Hoffman Terrace,186,2529 E Heatherbrae Dr,HOUSE,
6724,2016-11-10 17:37:49.061829,2016-11-10 19:23:17.020000,3,Hoffman Terrace,173,2513 E Glenrosa Ave,HOUSE,
6723,2016-11-10 17:37:40.976939,2016-11-10 19:24:00.289000,3,Hoffman Terrace,179,2514 E Heatherbrae Dr,HOUSE,
6726,2016-11-10 17:37:56.832426,2016-11-10 21:27:06.819000,3,Hoffman Terrace,180,2530 E Heatherbrae Dr,HOUSE,
6739,2016-11-10 20:15:37.414075,2016-11-10 23:17:54.852000,3,Hoffman Terrace,161,2513 E Montecito Ave,HOUSE,
6734,2016-11-10 19:24:03.795237,2016-11-10 19:24:13.453000,3,Hoffman Terrace,176,2529 E Glenrosa Ave,HOUSE,
6765,2016-11-13 02:40:15.217760,2016-11-13 03:31:51.860000,10,Orange Valley 2,537,3411 North 49th Street,HOUSE,
6735,2016-11-10 19:24:09.864717,2016-11-10 21:27:10.621000,3,Hoffman Terrace,175,2523 E Glenrosa Ave,HOUSE,
6693,2016-11-10 13:56:47.351850,2016-11-10 19:28:57.745000,3,Hoffman Terrace,184,2519 E Heatherbrae Dr,HOUSE,
6758,2016-11-13 01:00:32.525075,2016-11-13 02:28:25.466000,10,Orange Valley 2,535,4900 East Osborn Road,HOUSE,
6721,2016-11-10 17:37:34.151945,2016-11-10 19:56:38.677000,3,Hoffman Terrace,172,2507 E Glenrosa Ave,HOUSE,
6725,2016-11-10 17:37:53.887245,2016-11-10 21:27:15.223000,3,Hoffman Terrace,174,2519 E Glenrosa Ave,HOUSE,
6689,2016-11-10 13:56:19.215449,2016-11-10 20:00:38.208000,3,Hoffman Terrace,181,2503 E Heatherbrae Dr,HOUSE,
6756,2016-11-10 23:25:26.222095,2016-11-10 23:25:13.691000,3,Hoffman Terrace,152,2529 E Turney Ave,HOUSE,
6771,2016-11-13 03:41:37.698458,2016-11-13 04:49:20.387000,10,Orange Valley 2,544,3433 North 49th Street,HOUSE,
6732,2016-11-10 18:56:58.263865,2016-11-10 23:25:16.408000,3,Hoffman Terrace,151,2523 E Turney Ave,HOUSE,
6766,2016-11-13 02:44:35.502258,2016-11-13 04:18:43.701000,10,Orange Valley 2,541,3602 North 49th Street,HOUSE,
6778,2016-11-13 06:15:43.794944,2016-11-13 07:26:02.413000,10,Orange Valley 2,549,3629 North 49th Street,HOUSE,
6753,2016-11-10 21:36:56.545439,2016-11-10 23:47:22.623000,3,Hoffman Terrace,159,2544 E Montecito Ave,HOUSE,
6762,2016-11-13 02:03:42.526492,2016-11-13 02:44:28.058000,10,Orange Valley 2,538,3424 North 49th Street,HOUSE,
6736,2016-11-10 19:24:29.640279,2016-11-10 21:27:17.940000,3,Hoffman Terrace,177,2539 E Glenrosa Ave,HOUSE,
6772,2016-11-13 03:52:18.266223,2016-11-13 04:49:28.239000,10,Orange Valley 2,545,3443 North 49th Street,HOUSE,
6760,2016-11-13 01:19:10.707559,2016-11-13 03:31:58.334000,10,Orange Valley 2,534,3412 North 49th Street,HOUSE,
6751,2016-11-10 21:36:45.580461,2016-11-10 23:56:07.006000,3,Hoffman Terrace,158,2540 E Montecito Ave,HOUSE,
6737,2016-11-10 20:00:52.278793,2016-11-10 21:47:13.330000,3,Hoffman Terrace,196,2546 E Devonshire Ave,HOUSE,
6759,2016-11-13 01:00:40.555400,2016-11-13 02:44:53.926000,10,Orange Valley 2,536,4902 East Osborn Road,HOUSE,
6741,2016-11-10 20:15:44.699067,2016-11-10 22:19:04.608000,3,Hoffman Terrace,162,2519 E Montecito Ave,HOUSE,
6744,2016-11-10 20:29:09.604964,2016-11-10 23:56:10.971000,3,Hoffman Terrace,157,2528 E Montecito Ave,HOUSE,
6752,2016-11-10 21:36:49.672085,2016-11-10 23:56:15.382000,3,Hoffman Terrace,154,2539 E Turney Ave,HOUSE,
6768,2016-11-13 03:23:56.411997,2016-11-13 04:18:51.503000,10,Orange Valley 2,542,3610 North 49th Street,HOUSE,
6763,2016-11-13 02:03:49.192735,2016-11-13 03:23:50.626000,10,Orange Valley 2,539,3434 North 49th Street,HOUSE,
6776,2016-11-13 04:49:04.931589,2016-11-13 06:15:46.505000,10,Orange Valley 2,547,3609 North 49th Street,HOUSE,
6757,2016-11-13 00:59:48.991983,2016-11-13 09:01:28.597000,10,Orange Valley 2,,,MAIN,
6764,2016-11-13 02:28:47.588781,2016-11-13 03:51:58.974000,10,Orange Valley 2,540,3444 North 49th Street,HOUSE,
6767,2016-11-13 02:52:10.351740,2016-11-13 03:52:09.333000,10,Orange Valley 2,543,3423 North 49th Street,HOUSE,
6779,2016-11-13 06:29:32.269069,2016-11-13 06:29:34.252000,10,Orange Valley 2,550,3630 North 49th Street,HOUSE,
6773,2016-11-13 03:52:25.929658,2016-11-13 05:21:57.752000,10,Orange Valley 2,546,3601 North 49th Street,HOUSE,
6777,2016-11-13 04:49:10.899312,2016-11-13 06:29:01.681000,10,Orange Valley 2,548,3619 North 49th Street,HOUSE,
6774,2016-11-13 04:19:04.878229,2016-11-13 06:15:27.750000,10,Orange Valley 2,553,3651 North 49th Place,HOUSE,
6782,2016-11-17 08:46:51.205803,2016-11-17 12:49:18.406000,6,Myrtle Park/Yaple Park/Turney Trac,,,MAIN,
6780,2016-11-13 06:42:00.183102,2016-11-13 09:01:28.597000,10,Orange Valley 2,532,4820 E Osborn,HOUSE,
6783,2016-11-17 08:55:18.444670,2016-11-17 09:40:06.763000,6,Myrtle Park/Yaple Park/Turney Trac,423,307 W Roma Ave,HOUSE,
6784,2016-11-17 08:56:36.082905,2016-11-17 09:53:08.731000,6,Myrtle Park/Yaple Park/Turney Trac,422,311 W Roma Ave,HOUSE,
6785,2016-11-17 08:56:44.984847,2016-11-17 09:49:55.452000,6,Myrtle Park/Yaple Park/Turney Trac,424,310 W Roma Ave,HOUSE,
6786,2016-11-17 09:01:28.723762,2016-11-17 10:18:10.599000,6,Myrtle Park/Yaple Park/Turney Trac,439,215 W Roma Ave,HOUSE,
6787,2016-11-17 09:01:30.753464,2016-11-17 10:43:53.107000,6,Myrtle Park/Yaple Park/Turney Trac,438,213 W Roma Ave,HOUSE,
6788,2016-11-17 09:01:38.019036,2016-11-17 09:35:14.265000,6,Myrtle Park/Yaple Park/Turney Trac,440,202 W Turney Ave,HOUSE,
6789,2016-11-17 09:01:43.417402,2016-11-17 10:39:52.113000,6,Myrtle Park/Yaple Park/Turney Trac,442,208 W Turney Ave,HOUSE,
6790,2016-11-17 09:01:50.707450,2016-11-17 09:53:30.710000,6,Myrtle Park/Yaple Park/Turney Trac,428,209 W Campbell Ave,HOUSE,
6791,2016-11-17 09:01:53.912370,2016-11-17 11:03:50.817000,6,Myrtle Park/Yaple Park/Turney Trac,427,211 W Campbell Ave,HOUSE,
6794,2016-11-17 09:53:00.064164,2016-11-17 10:40:11.417000,6,Myrtle Park/Yaple Park/Turney Trac,416,619 W Minnezona Ave,HOUSE,
6827,2016-11-20 05:46:46.043282,2016-11-20 07:42:59.691000,13,Arcadia Villa,597,4101 East Medlock Drive,HOUSE,
6883,2016-11-25 16:27:28.879563,2016-11-25 18:31:17.481000,4,Grovemont,336,2048 E Rancho Dr,HOUSE,
6796,2016-11-17 10:33:24.785821,2016-11-17 10:49:41.387000,6,Myrtle Park/Yaple Park/Turney Trac,417,501 W Campbell Ave,HOUSE,
6828,2016-11-20 06:12:43.637653,2016-11-20 08:26:17.137000,13,Arcadia Villa,595,4118 East Pasadena Avenue,HOUSE,
6792,2016-11-17 09:01:56.014618,2016-11-17 11:03:43.590000,6,Myrtle Park/Yaple Park/Turney Trac,425,221 W Campbell Ave,HOUSE,
6795,2016-11-17 09:53:35.297234,2016-11-17 11:03:46.889000,6,Myrtle Park/Yaple Park/Turney Trac,426,217 W Campbell Ave,HOUSE,
6852,2016-11-23 11:56:10.270632,2016-11-23 12:18:35.862000,9,Palmer Estates,525,6100 N Central Ave,HOUSE,
6872,2016-11-25 13:05:31.444544,2016-11-25 14:55:43.250000,4,Grovemont,304,5725 N 20th Pl,HOUSE,
6829,2016-11-20 06:13:34.006703,2016-11-20 09:05:07.876000,13,Arcadia Villa,596,4111 East Medlock Drive,HOUSE,
6849,2016-11-23 11:44:56.888872,2016-11-23 12:22:09.525000,9,Palmer Estates,521,102 W Berridge Ln,HOUSE,
6799,2016-11-17 10:50:15.045278,2016-11-17 11:06:46.465000,6,Myrtle Park/Yaple Park/Turney Trac,420,519 W Roma Ave,HOUSE,
6830,2016-11-20 09:05:04.502704,2016-11-20 09:56:42.999000,13,Arcadia Villa,598,5119 North 41st Street,HOUSE,
6798,2016-11-17 10:42:52.607942,2016-11-17 11:09:16.606000,6,Myrtle Park/Yaple Park/Turney Trac,437,205 W Roma Ave,HOUSE,
6861,2016-11-23 14:23:36.318686,2016-11-23 18:00:06.965000,9,Palmer Estates,505,6106 N 2nd Ave,HOUSE,
6831,2016-11-20 09:05:16.330823,2016-11-20 11:09:00.102000,13,Arcadia Villa,585,4168 East Medlock Drive,HOUSE,
6804,2016-11-17 11:06:42.635379,2016-11-17 11:26:48.659000,6,Myrtle Park/Yaple Park/Turney Trac,419,515 W Roma Ave,HOUSE,
6809,2016-11-19 22:04:50.215503,2016-11-20 11:09:07.525000,13,Arcadia Villa,,,MAIN,
6806,2016-11-17 11:19:57.182723,2016-11-17 11:37:59.028000,6,Myrtle Park/Yaple Park/Turney Trac,418,505 W Roma Ave,HOUSE,
6800,2016-11-17 11:04:02.126661,2016-11-17 11:38:18.727000,6,Myrtle Park/Yaple Park/Turney Trac,430,218 W Roma Ave,HOUSE,
6805,2016-11-17 11:09:22.698354,2016-11-17 11:44:44.790000,6,Myrtle Park/Yaple Park/Turney Trac,436,203 W Roma Ave,HOUSE,
6847,2016-11-23 11:19:39.300612,2016-11-23 13:04:40.053000,9,Palmer Estates,528,111 W Berridge Ln,HOUSE,
6807,2016-11-17 11:38:04.018762,2016-11-17 11:50:39.119000,6,Myrtle Park/Yaple Park/Turney Trac,421,355 W Roma Ave,HOUSE,
6808,2016-11-17 11:44:48.829837,2016-11-17 12:45:32.844000,6,Myrtle Park/Yaple Park/Turney Trac,435,201 W Roma Ave,HOUSE,
6797,2016-11-17 10:39:56.958797,2016-11-17 12:45:35.592000,6,Myrtle Park/Yaple Park/Turney Trac,441,204 W Turney Ave,HOUSE,
6801,2016-11-17 11:04:08.146757,2016-11-17 12:49:18.406000,6,Myrtle Park/Yaple Park/Turney Trac,431,210 W Roma Ave,HOUSE,
6802,2016-11-17 11:04:12.283599,2016-11-17 12:49:18.406000,6,Myrtle Park/Yaple Park/Turney Trac,432,208 W Roma Ave,HOUSE,
6803,2016-11-17 11:04:16.127182,2016-11-17 12:49:18.406000,6,Myrtle Park/Yaple Park/Turney Trac,433,204 W Roma Ave,HOUSE,
6810,2016-11-19 22:06:49.945971,2016-11-19 23:08:27.844000,13,Arcadia Villa,586,4173 East Medlock Drive,HOUSE,
6851,2016-11-23 11:56:03.834926,2016-11-23 13:11:38.351000,9,Palmer Estates,507,6101 N 2nd Ave,HOUSE,
6813,2016-11-19 23:11:34.363107,2016-11-19 23:11:36.484000,13,Arcadia Villa,587,4133 East Pasadena Avenue,HOUSE,
6864,2016-11-23 17:19:08.744592,2016-11-23 18:08:33.262000,9,Palmer Estates,514,202 W Bethany Home Rd,HOUSE,
6812,2016-11-19 23:08:34.190675,2016-11-19 23:23:34.412000,13,Arcadia Villa,593,4116 East Camelback Road,HOUSE,
6811,2016-11-19 23:08:31.949446,2016-11-19 23:25:37.863000,13,Arcadia Villa,592,4110 East Camelback Road,HOUSE,
6882,2016-11-25 16:21:49.422877,2016-11-25 16:50:11.349000,4,Grovemont,343,2032 E Solano Dr,HOUSE,
6814,2016-11-19 23:23:25.987628,2016-11-20 00:33:09.353000,13,Arcadia Villa,588,4148 East Camelback Road,HOUSE,
6863,2016-11-23 16:38:30.511985,2016-11-23 18:08:36.367000,9,Palmer Estates,513,6012 N 2nd Ave,HOUSE,
6815,2016-11-19 23:25:41.750899,2016-11-20 00:46:51.010000,13,Arcadia Villa,589,4164 East Camelback Road,HOUSE,
6833,2016-11-23 07:36:29.828104,2016-11-23 08:56:17.263000,9,Palmer Estates,517,112 W Keim Dr,HOUSE,
6853,2016-11-23 12:22:33.666075,2016-11-23 13:23:16.850000,9,Palmer Estates,521,102 W Berridge Ln,HOUSE,
6837,2016-11-23 07:37:22.678587,2016-11-23 09:16:01.219000,9,Palmer Estates,530,38 W Bethany Home Rd,HOUSE,
6819,2016-11-20 01:51:54.606057,2016-11-20 01:51:57.931000,13,Arcadia Villa,594,4112 East Pasadena Avenue,HOUSE,
6850,2016-11-23 11:56:00.285345,2016-11-23 13:51:18.681000,9,Palmer Estates,520,6102 N 1st Ave,HOUSE,
6836,2016-11-23 07:37:12.476168,2016-11-23 09:47:23.812000,9,Palmer Estates,531,6012 N Central Ave,HOUSE,
6816,2016-11-20 00:47:09.110928,2016-11-20 03:21:53.639000,13,Arcadia Villa,599,5112 North 41st Street,HOUSE,
6817,2016-11-20 00:47:11.266812,2016-11-20 03:22:05.844000,13,Arcadia Villa,600,5120 North 41st Street,HOUSE,
6818,2016-11-20 00:47:15.250754,2016-11-20 03:51:51.496000,13,Arcadia Villa,604,5101 North 41st Street,HOUSE,
6839,2016-11-23 07:37:46.158861,2016-11-23 09:51:58.906000,9,Palmer Estates,527,7 W Berridge Ln,HOUSE,
6820,2016-11-20 03:21:50.905171,2016-11-20 04:19:58.729000,13,Arcadia Villa,596,4111 East Medlock Drive,HOUSE,
6855,2016-11-23 13:12:00.966875,2016-11-23 13:55:42.594000,9,Palmer Estates,506,6111 N 2nd Ave,HOUSE,
6841,2016-11-23 08:56:40.031821,2016-11-23 10:15:39.341000,9,Palmer Estates,516,102 W Keim Dr,HOUSE,
6874,2016-11-25 13:05:37.980372,2016-11-25 15:31:36.249000,4,Grovemont,296,5714 N 21st Pl,HOUSE,
6856,2016-11-23 13:16:47.362942,2016-11-23 14:09:49.582000,9,Palmer Estates,500,120 W Keim Dr,HOUSE,
6821,2016-11-20 03:22:03.606523,2016-11-20 04:45:01.141000,13,Arcadia Villa,601,5128 North 41st Street,HOUSE,
6842,2016-11-23 09:47:45.836006,2016-11-23 10:43:33.476000,9,Palmer Estates,525,6100 N Central Ave,HOUSE,
6822,2016-11-20 04:41:11.794725,2016-11-20 05:45:43.009000,13,Arcadia Villa,602,4106 East Camelback Road,HOUSE,
6843,2016-11-23 09:52:20.848327,2016-11-23 10:48:51.009000,9,Palmer Estates,524,40 W Berridge Ln,HOUSE,
6824,2016-11-20 04:41:56.813908,2016-11-20 05:45:50.786000,13,Arcadia Villa,592,4110 East Camelback Road,HOUSE,
6848,2016-11-23 11:19:45.321406,2016-11-23 14:22:57.491000,9,Palmer Estates,508,6035 N 2nd Ave,HOUSE,
6854,2016-11-23 13:06:32.481863,2016-11-23 14:22:59.937000,9,Palmer Estates,519,6112 N 1st Ave,HOUSE,
6825,2016-11-20 04:44:53.466320,2016-11-20 06:12:51.633000,13,Arcadia Villa,590,5015 North 41st Street,HOUSE,
6838,2016-11-23 07:37:36.466897,2016-11-23 10:50:10.101000,9,Palmer Estates,526,21 W Berridge Ln,HOUSE,
6826,2016-11-20 04:45:53.806743,2016-11-20 06:13:05.174000,13,Arcadia Villa,591,4111 East Pasadena Avenue,HOUSE,
6835,2016-11-23 07:37:02.753367,2016-11-23 10:57:36.419000,9,Palmer Estates,523,6111 N 1st Ave,HOUSE,
6857,2016-11-23 13:51:42.118953,2016-11-23 14:23:02.987000,9,Palmer Estates,518,111 W Keim Dr,HOUSE,
6866,2016-11-23 17:58:37.699471,2016-11-23 18:41:31.876000,9,Palmer Estates,510,6040 N 2nd Ave,HOUSE,
6834,2016-11-23 07:36:41.639366,2016-11-23 10:59:21.729000,9,Palmer Estates,522,6121 N 1st Ave,HOUSE,
6886,2016-11-25 17:00:19.729905,2016-11-25 18:09:43.257000,4,Grovemont,290,2107 E Solano Dr,HOUSE,
6867,2016-11-23 18:01:00.815326,2016-11-23 18:46:06.763000,9,Palmer Estates,505,6106 N 2nd Ave,HOUSE,
6844,2016-11-23 10:16:11.301636,2016-11-23 11:22:10.991000,9,Palmer Estates,516,102 W Keim Dr,HOUSE,
6876,2016-11-25 13:05:44.468712,2016-11-25 15:39:09.526000,4,Grovemont,368,5713 N 21st Pl,HOUSE,
6845,2016-11-23 10:59:32.039804,2016-11-23 11:44:33.787000,9,Palmer Estates,529,121 W Berridge Ln,HOUSE,
6865,2016-11-23 17:58:31.706749,2016-11-23 18:56:24.124000,9,Palmer Estates,511,6032 N 2nd Ave,HOUSE,
6840,2016-11-23 08:51:04.813763,2016-11-23 11:51:00.322000,9,Palmer Estates,502,6140 N 2nd Ave,HOUSE,
6846,2016-11-23 10:59:35.640348,2016-11-23 11:55:36.559000,9,Palmer Estates,509,122 W Berridge Ln,HOUSE,
6869,2016-11-23 18:14:05.425094,2016-11-23 19:27:11.426000,9,Palmer Estates,500,120 W Keim Dr,HOUSE,
6873,2016-11-25 13:05:34.899089,2016-11-25 16:01:23.848000,4,Grovemont,295,5713 N 21st St,HOUSE,
6885,2016-11-25 16:50:39.485210,2016-11-25 18:36:16.883000,4,Grovemont,350,5714 N 20th Pl,HOUSE,
6868,2016-11-23 18:09:45.019948,2016-11-23 19:42:22.514000,9,Palmer Estates,504,6114 N 2nd Ave,HOUSE,
6858,2016-11-23 14:23:24.358260,2016-11-23 16:06:26.515000,9,Palmer Estates,515,214 W Bethany Home Rd,HOUSE,
6875,2016-11-25 13:05:41.055268,2016-11-25 16:13:03.910000,4,Grovemont,297,5722 N 21st Pl,HOUSE,
6870,2016-11-23 18:14:18.920700,2016-11-23 19:44:49.947000,9,Palmer Estates,503,6124 N 2nd Ave,HOUSE,
6860,2016-11-23 14:23:30.058069,2016-11-23 16:38:09.841000,9,Palmer Estates,513,6012 N 2nd Ave,HOUSE,
6832,2016-11-23 07:36:11.722998,2016-11-23 19:44:49.947000,9,Palmer Estates,,,MAIN,
6859,2016-11-23 14:23:27.921766,2016-11-23 17:18:47.718000,9,Palmer Estates,514,202 W Bethany Home Rd,HOUSE,
6895,2016-11-25 18:10:31.131317,2016-11-25 19:48:02.589000,4,Grovemont,318,5612 N 21st Pl,HOUSE,
6862,2016-11-23 16:13:58.779142,2016-11-23 17:29:18.501000,9,Palmer Estates,512,6022 N 2nd Ave,HOUSE,
6871,2016-11-25 13:01:54.558367,2016-11-26 10:18:49.146000,4,Grovemont,,,MAIN,
6888,2016-11-25 17:04:40.663369,2016-11-25 18:09:52.423000,4,Grovemont,289,2101 E Solano Dr,HOUSE,
6881,2016-11-25 16:16:51.744625,2016-11-25 17:31:01.658000,4,Grovemont,292,2125 E Solano Dr,HOUSE,
6879,2016-11-25 15:32:06.120294,2016-11-25 17:00:07.374000,4,Grovemont,294,5721 N 21st St,HOUSE,
6893,2016-11-25 18:10:17.966751,2016-11-25 22:37:58.666000,4,Grovemont,315,2138 E San Juan Ave,HOUSE,
6880,2016-11-25 16:13:31.867381,2016-11-25 17:01:33.845000,4,Grovemont,291,2115 E Solano Dr,HOUSE,
6878,2016-11-25 14:56:11.713282,2016-11-25 16:20:05.438000,4,Grovemont,303,2031 E Solano Dr,HOUSE,
6884,2016-11-25 16:50:34.151988,2016-11-25 17:45:16.494000,4,Grovemont,342,2102 E Solano Dr,HOUSE,
6877,2016-11-25 14:56:06.168384,2016-11-25 16:21:35.833000,4,Grovemont,302,2039 E Solano Dr,HOUSE,
6890,2016-11-25 17:45:41.839620,2016-11-25 19:23:19.409000,4,Grovemont,347,5721 N 20th St,HOUSE,
6887,2016-11-25 17:03:32.665478,2016-11-25 17:04:17.368000,4,Grovemont,293,2131 E Solano Dr,HOUSE,
6896,2016-11-25 18:31:40.280883,2016-11-25 18:31:27.112000,4,Grovemont,338,2045 E Rancho Dr,HOUSE,
6891,2016-11-25 17:48:45.618516,2016-11-25 19:26:02.403000,4,Grovemont,351,5720 N 20th Pl,HOUSE,
6889,2016-11-25 17:30:26.975161,2016-11-25 18:18:36.769000,4,Grovemont,319,2108 E San Juan Ave,HOUSE,
6894,2016-11-25 18:10:27.036278,2016-11-25 18:50:48.358000,4,Grovemont,321,5611 N 21st St,HOUSE,
6898,2016-11-25 18:36:53.463399,2016-11-25 20:40:54.388000,4,Grovemont,344,2001 E Solano Dr,HOUSE,
6897,2016-11-25 18:31:53.345895,2016-11-25 18:31:45.414000,4,Grovemont,320,5619 N 21st St,HOUSE,
6899,2016-11-25 18:51:42.482990,2016-11-25 20:52:35.263000,4,Grovemont,358,2010 E San Juan Ave,HOUSE,
6900,2016-11-25 19:07:10.655519,2016-11-25 20:20:35.643000,4,Grovemont,357,5611 N 20th St,HOUSE,
6901,2016-11-25 19:26:23.475276,2016-11-25 20:09:45.592000,4,Grovemont,345,2013 E Solano Dr,HOUSE,
6902,2016-11-25 19:48:30.704497,2016-11-25 23:18:51.393000,4,Grovemont,356,5612 N 20th Pl,HOUSE,
6903,2016-11-25 19:48:33.220697,2016-11-25 22:35:56.593000,4,Grovemont,355,5616 N 20th Pl,HOUSE,
6904,2016-11-25 20:10:25.922612,2016-11-25 21:16:22.221000,4,Grovemont,346,2021 E Solano Dr,HOUSE,
6905,2016-11-25 20:20:58.440105,2016-11-25 22:00:59.843000,4,Grovemont,352,2001 E Montebello Ave,HOUSE,
6906,2016-11-25 20:53:01.004286,2016-11-25 22:35:01.818000,4,Grovemont,354,2015 E Montebello Ave,HOUSE,
6907,2016-11-25 21:08:23.833948,2016-11-25 22:12:35.925000,4,Grovemont,341,2007 E Rancho Dr,HOUSE,
6892,2016-11-25 18:04:41.033260,2016-11-25 22:15:13.872000,4,Grovemont,288,2116 E Solano Dr,HOUSE,
6964,2016-11-30 14:05:21.122712,2016-11-30 15:05:47.307000,8,Ingram 1,469,8806 N 9th Ave,HOUSE,
6908,2016-11-25 21:27:22.251424,2016-11-25 23:13:02.516000,4,Grovemont,353,2009 E Montebello Ave,HOUSE,
6940,2016-11-26 06:35:10.293662,2016-11-26 06:58:55.913000,4,Grovemont,326,2109 E San Juan Ave,HOUSE,
6910,2016-11-25 22:09:12.376542,2016-11-25 23:27:02.366000,4,Grovemont,287,2132 E Solano Dr,HOUSE,
6985,2016-11-30 19:23:32.014662,2016-11-30 20:10:23.005000,12,Holly Estates,574,919 West Las Palmaritas Drive,HOUSE,
6932,2016-11-26 04:54:42.430256,2016-11-26 06:59:15.986000,4,Grovemont,322,2143 E San Juan Ave,HOUSE,
6911,2016-11-25 22:12:42.982416,2016-11-25 23:31:23.163000,4,Grovemont,341,2007 E Rancho Dr,HOUSE,
6976,2016-11-30 18:03:58.930544,2016-11-30 18:54:36.207000,8,Ingram 1,499,1131 W Lawrence Ln,HOUSE,
6909,2016-11-25 22:02:20.346609,2016-11-25 23:41:24.864000,4,Grovemont,309,2029 E Montebello Ave,HOUSE,
6928,2016-11-26 03:54:56.399250,2016-11-26 07:07:13.535000,4,Grovemont,340,2035 E Rancho Dr,HOUSE,
6912,2016-11-25 22:37:43.617999,2016-11-25 23:41:28.644000,4,Grovemont,308,2035 E Montebello Ave,HOUSE,
6956,2016-11-30 13:47:41.173435,2016-11-30 15:21:30.393000,11,Frier Homes/Westwind,555,1410 West Frier Drive,HOUSE,
6914,2016-11-25 23:27:06.903794,2016-11-26 00:33:26.053000,4,Grovemont,337,2054 E Rancho Dr,HOUSE,
6941,2016-11-26 06:45:31.049382,2016-11-26 07:29:01.698000,4,Grovemont,325,2115 E San Juan Ave,HOUSE,
6913,2016-11-25 22:41:42.848408,2016-11-26 01:15:01.863000,4,Grovemont,316,5615 N 21st Pl,HOUSE,
6917,2016-11-25 23:41:51.914571,2016-11-26 01:20:49.575000,4,Grovemont,310,5620 N 21st St,HOUSE,
6957,2016-11-30 13:47:43.919771,2016-11-30 15:25:12.535000,11,Frier Homes/Westwind,556,1402 West Frier Drive,HOUSE,
